CRN,Subject,Department,Number,Section,Instructor,Days,Start Time,End Time,Building,Room,Campus,Class Type,Method,DP or IN,PoT,Actual,Max
34267,NUTR,FCS,2360,252,"Downs, Alicia Anne",_______,,,ARR,ARR,Online,LEC,INT,,1,54,55
30223,NUTR,FCS,2361,251,"Roberts, Sandra D",_M_W___,2:00 PM,3:20 PM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,36,60
30224,NUTR,FCS,2362,251,"Downs, Alicia Anne",__T_R__,9:30 AM,10:50 AM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,39,60
33935,NUTR,FCS,3303,251,"Menge, Lindsey Diana",__T_R__,3:30 PM,4:50 PM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,24,30
32889,NUTR,FCS,3362,251,"Meza, Vanessa",_M_W___,2:00 PM,3:20 PM,LBJ,4-16.1,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,191,386
30240,NUTR,FCS,3363,251,"Mccarthy, Lana Caroline",_M_W___,3:30 PM,4:50 PM,FCS,188,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,29,60
31984,NUTR,FCS,3364,251,"Hand, Bowie Landon",_______,,,ARR,ARR,Online,LEC,INT,,1,112,114
31985,NUTR,FCS,3367,251,"Koh, Gar Yee",__T_R__,2:00 PM,3:20 PM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,27,70
30245,NUTR,FCS,4167,251,"Clauss, Karen Sue",_______,,,ARR,ARR,Online,LAB,HYB,,1,22,63
32350,NUTR,FCS,4301,251,"Meza, Vanessa Dp",_______,,,ARR,ARR,Online,PRA,INT,DP,1,17,35
33466,NUTR,FCS,4360,253,"Youens, Christina Van",__T_R__,8:00 AM,9:20 AM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,14,35
30252,NUTR,FCS,4361,251,"Zhu, Jie Stacked",__T_R__,12:30 PM,1:50 PM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,13,60
30256,NUTR,FCS,4362,251,"Downs, Alicia Anne",__T_R__,3:30 PM,4:50 PM,FCS,188,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,28,60
30257,NUTR,FCS,4363,251,"Youens, Christina Van",_M_W___,9:30 AM,10:50 AM,FCS,188,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,65
30261,NUTR,FCS,4365,251,"Youens, Christina Van",__T_R__,11:00 AM,12:20 PM,FCS,182,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,28,30
32890,NUTR,FCS,4366,251,"Johnson, Cassandra Maria",_M_W___,11:00 AM,12:20 PM,FCS,188,Online,LEC,HYB,,1,32,30
30264,NUTR,FCS,4367,251,"Clauss, Karen Sue",_______,,,ARR,ARR,Online,LEC,INT,,1,22,60
35438,NUTR,FCS,5305,251,"Koh, Gar Yee",__T____,8:00 AM,10:50 AM,FCS,182,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,12,16
39306,NUTR,FCS,5305,252,"Salcedo, Ramona",_M_____,1:00 PM,3:50 PM,FCS,183,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,16
35439,NUTR,FCS,5306,251,"Butler, Jennie Lauren",___W___,2:00 PM,4:50 PM,FCS,179,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,9,16
34700,NUTR,FCS,5320,251,"Youens, Christina Van",__T_R__,8:00 AM,9:20 AM,FCS,189,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,1,5
35440,NUTR,FCS,5350,251,"Johnson, Cassandra Maria",__T____,11:00 AM,1:50 PM,FCS,179,Online,LEC,HYB,,1,7,16
35775,NUTR,FCS,5355,251,"Friedman, Lesli M",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,3,8
36326,NUTR,FCS,5355,252,"Johnson, Cassandra Maria",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,1
36641,NUTR,FCS,5355,256,"Salcedo, Ramona Dp",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,2
37340,NUTR,FCS,5355,257,"Butler, Jennie Lauren",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,2,2
31987,NUTR,FCS,5360,251,"Menge, Lindsey Diana",_M_____,9:00 AM,11:50 AM,FCS,183,"601 University Dr, San Marcos, TX 78666",PRA,FTF,DP,1,14,16
30279,NUTR,FCS,5361,251,"Salcedo, Ramona Stacked",_______,,,ARR,ARR,Online,LEC,INT,DP,1,4,5
35441,NUTR,FCS,5363,251,"Thornton, Hannah Elizabeth",_M_____,1:00 PM,3:50 PM,ARR,ARR,Online,LEC,INT,DP,1,17,16
34820,NUTR,FCS,5364,251,"Lines, Kristen Alice",_______,,,ARR,ARR,Online,LEC,INT,,1,16,16
35442,NUTR,FCS,5366,251,"Zhu, Jie",___W___,8:00 AM,10:50 AM,FCS,183,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,9,16
30280,NUTR,FCS,5367,251,"Lane, Michelle A",___W___,11:00 AM,1:50 PM,FCS,183,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,12,16
35988,NUTR,FCS,5372,251,"Meza, Vanessa Hybrid",_____F_,9:00 AM,11:50 AM,FCS,183,Online,LEC,HYB,,1,6,16
33268,NUTR,FCS,5374,251,"Downs, Alicia Anne",__T_R__,3:30 PM,4:50 PM,FCS,188,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,3,5
37450,NUTR,FCS,5199B,255,"Johnson, Cassandra Maria",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,1
34703,NUTR,FCS,5399B,253,"Salcedo, Ramona",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,2,3
34704,NUTR,FCS,5399B,254,"Friedman, Lesli M",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,3,3
34780,NUTR,FCS,5399B,255,"Zhu, Jie",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,3
37342,NUTR,FCS,5399B,256,"Butler, Jennie Lauren",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,DP,1,1,3
31493,OCED,OWLS,3310,251,"King, Jennifer Anne",_______,,,ARR,ARR,Online,LEC,INT,,1,17,16
31493,OCED,OWLS,3310,251,"Devin, Jessica Lynne",_______,,,ARR,ARR,Online,LEC,INT,,1,17,16
34170,OCED,OWLS,3350,251,"King, Jennifer Anne",__T____,6:30 PM,9:20 PM,AVRY,365,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,DP,81,12,16
34171,OCED,OWLS,3350,252,"Mowrey, Kara Renee",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,11,16
34172,OCED,OWLS,3350,253,"Fuller, Noel Anthony",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,11,16
34173,OCED,OWLS,3350,254,"Fuller, Hana Iris",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,11,16
36407,OCED,OWLS,3350,255,"Evers, Charles H",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,11,15
39903,OCED,OWLS,4111,D01,"Boden, Carrie J",_______,,,ARR,ARR,Online,IND,INT,DP,181,11,20
39922,OCED,OWLS,4111,D02,"Sherron, Todd Dp",_______,,,ARR,ARR,Online,IND,INT,DP,181,8,20
36411,OCED,OWLS,4302,252,"Garza, Diana R",_______,,,ARR,ARR,Online,LEC,INT,,81,16,16
36241,OCED,OWLS,4325,252,"Xie, Lei Taught",_______,,,ARR,ARR,Online,LEC,INT,,89,16,16
32494,OCED,OWLS,4350,251,"King, Jennifer Anne",__T____,6:30 PM,9:20 PM,AVRY,365,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,DP,89,13,16
32495,OCED,OWLS,4350,252,"Mowrey, Kara Renee",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,12,16
30087,OCED,OWLS,4350,253,"Fuller, Noel Anthony",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,13,16
30088,OCED,OWLS,4350,254,"Fuller, Hana Iris",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,10,16
34325,OCED,OWLS,4350,255,"Evers, Charles H",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,9,15
31479,OCED,OWLS,4360,251,"Donnelly, David Michael",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,16,16
31480,OCED,OWLS,4360,252,"Gottschall, Portia Manhan",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,16,16
31481,OCED,OWLS,4360,253,"Hyden, Brittany Marie",____R__,7:00 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,16,16
34326,OCED,OWLS,4360,254,"Quayson, Felix Oppong",__T____,6:30 PM,9:20 PM,AVRY,414,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,DP,81,16,16
36409,OCED,OWLS,4360,255,"Nava, Michael E",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,14,15
37409,OCED,OWLS,4360,257,"Young, Amanda Rene",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,16,16
39512,OCED,OWLS,4360,258,"Mcclain, Terrance J",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,81,8,16
31482,OCED,OWLS,4361,251,"Donnelly, David Michael",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,16,20
31483,OCED,OWLS,4361,252,"Gottschall, Portia Manhan",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,16,16
31484,OCED,OWLS,4361,253,"Hyden, Brittany Marie",____R__,7:00 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,16,16
34327,OCED,OWLS,4361,254,"Quayson, Felix Oppong",__T____,6:30 PM,9:20 PM,AVRY,414,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,DP,89,16,16
35554,OCED,OWLS,4361,255,"Nava, Michael E",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,14,15
37411,OCED,OWLS,4361,257,"Young, Amanda Rene",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,15,16
39514,OCED,OWLS,4361,258,"Mcclain, Terrance J",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,89,8,16
35373,OCED,OWLS,5300,251,"Xie, Lei Dp",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,DP,1,10,10
32929,OCED,OWLS,5301,251,"Boden, Carrie J",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,IND,INT,DP,1,6,16
39618,OCED,OWLS,5301,252,"Hyden, Brittany Marie",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,IND,INT,DP,1,5,16
34367,OCED,OWLS,5302,251,"Cherrstrom, Catherine Ann",_______,,,ARR,ARR,Online,IND,INT,DP,81,6,16
39506,OCED,OWLS,5302,252,"Cherrstrom, Catherine Ann",_______,,,ARR,ARR,Online,IND,INT,DP,81,6,16
31494,OCED,OWLS,5310,251,"Wallace, Larimen Thaddeus",_______,,,ARR,ARR,Online,LEC,INT,,1,13,16
36413,OCED,OWLS,5361,252,"Kukde, Ruchi Dilip",_______,,,ARR,ARR,Online,LEC,INT,,89,8,16
39508,OCED,OWLS,5362,251,"Boden, Carrie J",_______,,,ARR,ARR,Online,LEC,INT,,81,14,10
33978,PA,POSI,3300,252,"Hanks, Emily Kay",__T_R__,3:30 PM,4:50 PM,THH,309,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,20
39319,PA,POSI,3300,253,"Rahm, Dianne Int",_______,,,ARR,ARR,Online,LEC,INT,,1,26,25
40396,PA,POSI,3300,254,"Folarin, Sheriff Folami",__T_R__,3:30 PM,4:50 PM,THH,110,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,17,20
33979,PA,POSI,3301,251,"Lowman, Helen Ann",_M_W___,5:00 PM,6:20 PM,ARR,ARR,Online,LEC,INT,,1,24,25
34305,PA,POSI,3310,253,"Mora, Sherri L",__T_R__,5:00 PM,6:20 PM,ARR,ARR,Online,LEC,INT,,1,25,30
36155,PA,POSI,3311,253,"Tajalli, Hassan",__T_R__,11:00 AM,12:20 PM,THH,342,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,19,20
39320,PA,POSI,3316,251,"Fields, Willard M",__T_R__,12:30 PM,1:50 PM,ELA,218,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,0
34362,PA,POSI,3330,253,"Johnson, Susan Joyce",_______,,,ARR,ARR,Online,LEC,INT,,1,33,32
39833,PA,POSI,3330,D01,"Vindis, Miha Dp",_______,,,ARR,ARR,Online,LEC,FTF,DP,101,1,10
39321,PA,POSI,3340,251,"Rowlands, Lauren Marie",_______,,,ARR,ARR,Online,LEC,INT,,1,29,28
36561,PA,POSI,3350,253,"Lowman, Helen Ann",__T_R__,5:00 PM,6:20 PM,ARR,ARR,Online,LEC,INT,,1,25,25
33980,PA,POSI,3351,251,"Fields, Willard M",_M_W___,12:30 PM,1:50 PM,THH,310,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,9,25
39330,PA,POSI,4340,251,"Mcmahan, Thomas Vance",_M_W___,12:30 PM,1:50 PM,THH,309,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,7,12
35479,PA,POSI,4362,251,"Hanks, Emily Kay",__T_R__,2:00 PM,3:20 PM,THH,310,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,25
35480,PA,POSI,4370,251,"Shields, Patricia M",_______,,,ARR,ARR,Online,LEC,INT,,1,15,20
33981,PA,POSI,4389,251,"Mora, Sherri L",_______,,,ARR,ARR,Online,ITS,FTF,DP,1,18,15
33982,PA,POSI,4398,251,"Mora, Sherri L",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,7,15
33157,PA,POSI,5300,252,"Fields, Willard M",_M_____,6:30 PM,9:20 PM,THH,309,Online,SEM,HYB,,1,12,14
33459,PA,POSI,5310,252,"Rahm, Dianne Taught",_______,,,ARR,ARR,Online,SEM,INT,,1,9,12
36145,PA,POSI,5314,251,"Rahm, Dianne Taught",_______,,,ARR,ARR,Online,SEM,INT,,1,12,13
39322,PA,POSI,5315,251,"Vindis, Miha Hybrid",__T____,6:30 PM,9:20 PM,AVRY,362,"1555 University Blvd, Round Rock, TX 78665",SEM,HYB,,1,5,10
33158,PA,POSI,5320,251,"Vindis, Miha Taught",____R__,6:30 PM,9:20 PM,ARR,ARR,Online,SEM,INT,,1,14,14
37150,PA,POSI,5330,251,"Johnson, Susan Joyce",____R__,6:30 PM,9:20 PM,AVRY,414,"1555 University Blvd, Round Rock, TX 78665",SEM,HYB,,1,6,12
35481,PA,POSI,5350,251,"Balanoff, Howard R",_______,,,ARR,ARR,Online,SEM,INT,,1,14,16
37151,PA,POSI,5352,251,"Balanoff, Howard R",_______,,,ARR,ARR,Online,SEM,INT,,1,12,14
36146,PA,POSI,5362,251,"Hanks, Emily Kay",___W___,6:30 PM,9:20 PM,THH,309,"601 University Dr, San Marcos, TX 78666",SEM,FTF,,1,13,13
33159,PA,POSI,5370,251,"Shields, Patricia M",_______,,,ARR,ARR,Online,SEM,INT,,1,13,14
40277,PA,POSI,5388,252,"Vindis, Miha Dp",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,5
33160,PA,POSI,5389,251,"Balanoff, Howard R",_______,,,ARR,ARR,Online,ITS,FTF,DP,1,2,10
33460,PA,POSI,5390,251,"Rangarajan, Nandhini Taught",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,SEM,INT,,1,12,13
33437,PA,POSI,5397,252,"Rangarajan, Nandhini In",_______,,,ARR,ARR,Online,IND,FTF,IN,1,6,10
34719,PA,POSI,5398,253,"Tajalli, Hassan Dp",_______,,,ARR,ARR,Online,IND,FTF,DP,1,1,10
40151,PA,POSI,5199B,251,"Mora, Sherri L",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,DP,1,1,5
39323,PA,POSI,5380A,251,"Brown, Christopher Ralph",___W___,6:30 PM,9:20 PM,THH,406,"601 University Dr, San Marcos, TX 78666",SEM,FTF,,1,11,12
36342,PFW,HHP,1101,251,"Esmiol, Amy Lee",_______,,,ARR,ARR,Online,LAB,INT,,1,21,20
38624,PFW,HHP,1101,252,"Esmiol, Amy Lee",_______,,,ARR,ARR,Online,LAB,INT,,1,21,20
39583,PFW,HHP,1101,253,"Esmiol, Amy Lee",_______,,,ARR,ARR,Online,LAB,INT,,1,20,20
40147,PFW,HHP,1101,254,"Esmiol, Amy Lee",_______,,,ARR,ARR,Online,LAB,INT,,1,20,20
31263,PFW,HHP,1149,251,"Flores, Selina Elaine",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,16,150
31385,PFW,HHP,1201,251,"Kraft, Michelle Activity",_M_____,12:30 PM,4:30 PM,DIV,SHO,Online,LAB,FTF,,1,5,16
31386,PFW,HHP,1201,252,"Kraft, Michelle Activity",__T____,10:00 AM,2:00 PM,DIV,SHO,Online,LAB,FTF,,1,2,16
31388,PFW,HHP,1204,251,"Sherrouse, Joel W",_M_____,6:00 PM,8:00 PM,DIV,SHO,Online,LAB,FTF,,1,15,20
34250,PFW,HHP,1301,251,"Bender, Stacey H",_M_W___,9:00 AM,10:20 AM,ED,400,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,30,30
34794,PFW,HHP,1301,252,"Bender, Stacey H",_______,,,ARR,ARR,Online,LEC,INT,,1,39,40
34795,PFW,HHP,1301,253,"Bender, Stacey H",_______,,,ARR,ARR,Online,LEC,INT,,1,40,40
36924,PFW,HHP,1301,254,"Hamilton, Michelle Taught",_______,,,ARR,ARR,Online,LEC,INT,,1,39,40
31133,PFW,HHP,1110A,251,"Powell, Anyssa Marie",___W___,11:00 AM,11:50 AM,JOW,,Online,LAB,HYB,,1,22,35
34016,PFW,HHP,1110B,251,"Bender, Stacey H",___W___,1:00 PM,1:50 PM,JOW,,Online,LAB,HYB,,1,30,35
31154,PFW,HHP,1110E,251,"Bender, Stacey H",__T____,10:00 AM,10:50 AM,UEC,101,Online,LAB,HYB,,1,23,25
31521,PFW,HHP,1110G,251,"Powell, Anyssa Marie",_M_W___,9:00 AM,9:50 AM,JOW,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,27,28
31171,PFW,HHP,1110G,252,"Bender, Stacey H",__T_R__,11:00 AM,11:50 AM,JOW,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,28,28
31183,PFW,HHP,1130A,251,"Bender, Stacey H",__T_R__,10:00 AM,10:50 AM,UEC,101,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,21,30
31184,PFW,HHP,1140A,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,29,35
31185,PFW,HHP,1140B,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,2,22
31602,PFW,HHP,1140C,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,2,25
31188,PFW,HHP,1140F,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,2,30
31189,PFW,HHP,1140G,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,3,50
31190,PFW,HHP,1140H,251,"Woodard, Richelle S",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,1,30
31877,PFW,HHP,1140I,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,1,30
33359,PFW,HHP,1150B,251,"Gilbert, Mary B",_M_W___,9:30 AM,10:50 AM,BWL,LNS,Online,LAB,FTF,,1,12,35
33360,PFW,HHP,1150B,252,"Gilbert, Mary B",_M_W___,11:00 AM,12:20 PM,BWL,LNS,Online,LAB,FTF,,1,18,34
33361,PFW,HHP,1150B,253,"Gilbert, Mary B",_M_W___,12:30 PM,1:50 PM,BWL,LNS,Online,LAB,FTF,,1,8,35
33362,PFW,HHP,1150B,254,"Gilbert, Mary B",_M_W___,2:00 PM,3:20 PM,BWL,LNS,Online,LAB,FTF,,1,8,35
33363,PFW,HHP,1150B,255,"Gilbert, Mary B",_M_W___,3:30 PM,4:50 PM,BWL,LNS,Online,LAB,FTF,,1,16,35
31280,PFW,HHP,1150D,251,"Alexander, Lonny Activity",_M_W___,9:30 AM,10:20 AM,DRV,RAN,Online,LAB,FTF,,1,13,30
31281,PFW,HHP,1150D,252,"Alexander, Lonny Activity",_M_W___,11:00 AM,11:50 AM,DRV,RAN,Online,LAB,FTF,,1,29,30
31283,PFW,HHP,1150D,253,"Alexander, Lonny Activity",_M_W___,12:30 PM,1:20 PM,DRV,RAN,Online,LAB,FTF,,1,17,30
31285,PFW,HHP,1150D,254,"Alexander, Lonny Activity",__T_R__,9:30 AM,10:20 AM,DRV,RAN,Online,LAB,FTF,,1,18,30
31287,PFW,HHP,1150D,255,"Alexander, Lonny Activity",__T_R__,11:00 AM,11:50 AM,DRV,RAN,Online,LAB,FTF,,1,10,30
31289,PFW,HHP,1150D,256,"Alexander, Lonny Activity",__T_R__,12:30 PM,1:20 PM,DRV,RAN,Online,LAB,FTF,,1,24,30
36713,PFW,HHP,1154C,251,"Berglund, Adam Michael",___W___,6:30 PM,7:50 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,29,30
40132,PFW,HHP,1154C,252,"Berglund, Adam Michael",___W___,6:30 PM,7:50 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,18,20
31337,PFW,HHP,1155G,251,"Ferguson, Antoine Malique",__T_R__,1:00 PM,1:50 PM,JOW,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,19,24
35995,PFW,HHP,1155H,251,"Bender, Stacey H",__T_R__,11:00 AM,11:50 AM,TEN,CTS,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,21,24
36659,PFW,HHP,1155N,251,"Laveryt, Beverly Fee",__T____,12:30 PM,2:10 PM,CATS,BIL,Online,LAB,FTF,,1,14,20
36660,PFW,HHP,1155N,252,"Laveryt, Beverly Fee",__T____,3:30 PM,5:10 PM,CATS,BIL,Online,LAB,FTF,,1,20,20
35996,PFW,HHP,1160B,251,"Powell, Anyssa Marie",__T_R__,11:00 AM,11:50 AM,UEC,101,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,20,30
32342,PFW,HHP,1165E,251,"Solis, Kelsey N",_______,,,ARR,ARR,Online,LAB,FTF,DP,1,35,50
33435,PFW,HHP,1190A,251,"Johnson, John K",__T____,2:00 PM,3:40 PM,OUTC,101,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,16,16
31366,PFW,HHP,1190A,252,"Johnson, John K",___W___,2:00 PM,3:40 PM,OUTC,101,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,16,16
31368,PFW,HHP,1190F,251,"Vesseliza, Robert Roy",__T____,5:00 PM,6:20 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,31,50
31369,PFW,HHP,1190F,L01,"Kraft, Michelle Must",_M_____,2:00 PM,3:40 PM,DIV,SHO,Online,LAB,FTF,,1,9,10
31372,PFW,HHP,1190F,L02,"Vesseliza, Robert Roy",__T____,2:00 PM,3:40 PM,DIV,SHO,Online,LAB,FTF,,1,2,10
31373,PFW,HHP,1190F,L03,"Kraft, Michelle Must",___W___,9:00 AM,11:00 AM,DIV,SHO,Online,LAB,FTF,,1,8,10
31374,PFW,HHP,1190F,L04,"Vesseliza, Robert Roy",___W___,3:00 PM,4:40 PM,DIV,SHO,Online,LAB,FTF,,1,8,10
31376,PFW,HHP,1190F,L05,"Kraft, Michelle Must",____R__,2:00 PM,3:40 PM,DIV,SHO,Online,LAB,FTF,,1,4,10
34586,PH,HHP,1310,251,"Robarts, Dawn M",__T_R__,11:00 AM,12:20 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,49,49
34588,PH,HHP,1320,251,"Garnier, Hillarie Andrea",__T_R__,12:30 PM,1:50 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,38,40
34589,PH,HHP,1320,252,"Garcia, Sara Elizabeth",___W___,11:00 AM,12:20 PM,JOW,A20,Online,LEC,HYB,,1,39,40
34587,PH,HHP,1320,253,"Garnier, Hillarie Andrea",_______,,,ARR,ARR,Online,LEC,INT,,1,40,40
38565,PH,HHP,2338,251,"Robarts, Dawn M",__T_R__,2:00 PM,3:20 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,18,45
34591,PH,HHP,2340,251,"Mcfadden, Ny",_M_____,11:00 AM,12:20 PM,JOW,A20,Online,LEC,HYB,,1,34,40
34590,PH,HHP,2340,252,"Garnier, Hillarie Andrea",_______,,,ARR,ARR,Online,LEC,INT,,1,29,30
34592,PH,HHP,3301,251,"Monforton, Celeste Anne",_M_____,5:00 PM,7:50 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,35,35
34594,PH,HHP,3321,251,"Garcia, Sara Elizabeth",_M_W___,12:30 PM,1:50 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,40,40
34593,PH,HHP,3321,252,"Garcia, Sara Elizabeth",_______,,,ARR,ARR,Online,LEC,INT,,1,41,40
34596,PH,HHP,3348,251,"Garnier, Hillarie Andrea",__T____,9:30 AM,10:50 AM,JOW,A20,Online,LEC,HYB,,1,42,42
34595,PH,HHP,3348,252,"Robarts, Dawn M",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
36912,PH,HHP,3348,253,"Bailey, Megan Emily",_______,,,ARR,ARR,Online,LEC,INT,,1,46,45
34597,PH,HHP,3350,251,"Robarts, Dawn M",__T_R__,9:30 AM,10:50 AM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,32,40
34598,PH,HHP,3370,251,"Flucker, Brenda Preq",_M_W___,12:30 PM,1:50 PM,JOW,A21,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,23,30
34599,PH,HHP,3376,251,"Garcia, Sara Elizabeth",_______,,,ARR,ARR,Online,LEC,INT,,1,46,45
34600,PH,HHP,4100,251,"Burson, Sheri Lynn",_______,,,ARR,ARR,Online,LEC,INT,,1,27,40
35997,PH,HHP,4335,251,"Garcia, Sara Elizabeth",_M_____,3:00 PM,4:20 PM,ED,212,Online,LEC,HYB,,1,30,30
34601,PH,HHP,4336,251,"Bishop, James Matthew",___W___,2:00 PM,3:20 PM,JOW,A20,Online,LEC,HYB,,1,35,35
34603,PH,HHP,4347,252,"Flucker, Brenda Dp",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,5
36526,PH,HHP,4360,251,"Burson, Sheri Lynn",_______,,,ARR,ARR,Online,PRA,INT,DP,1,2,15
34606,PH,HHP,4640,251,"Burson, Sheri Lynn",__T_R__,2:00 PM,4:50 PM,JOW,A20,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,20
